"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023293","2002-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.6",",X","2.5","0","2.5",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","5","","","","20020430",",,0","","","","","","","20020430",",,0","20020423","+,,0","5.0",",0,30,","","","","","6.4",",,0,30,","27.8",",0,23,+","1202.3","0","111.3",",0","10.5",",,,0","","","","","","","","","14.71",",0","19.99",",,,0","9.42",",,,0","","","310",",X","320",",X","12.5",",X","16.1",",X"
"USW00023293","2002-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.6",",X","15.3","0","12.8",",0","3",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","18",",0","0",",0","3","","","","20020511","+,,0","","","","","","","20020520",",,0","20020524",",,0","7.2",",0,11,+","","","","","9.4",",,0,20,","29.4",",0,24,","1279.3","0","77.0",",0","11.2",",,,0","","","","","","","","","16.26",",0","22.27",",,,0","10.25",",,,0","0",",W","340",",X","330",",X","10.3",",X","11.6",",X"
"USW00023293","2002-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.8",",X","57.3","0","42.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","20020615","+,,0","","","","","","","20020630","+,,0","20020605",",,0","10.0",",0,15,+","","","","","0.0",",,0,30,+","35.0",",0,05,","1293.7","0","14.4",",0","0.0",",,,0","","","","","","","","","19.25",",0","25.72",",,,0","12.78",",,,0","0","2,","310",",X","310",",X","12.5",",X","13.9",",X"
"USW00023293","2002-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.4",",X","137.1","0","79.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","3","","","","20020717","+,,0","","","","","","","20020731","+,,0","20020709",",,0","12.2",",0,17,+","","","","","0.0",",,0,31,+","37.2",",0,09,","0.6","0","0.6",",0","0.0",",,,0","","","","","","","","","20.89",",0","27.40",",,,0","14.38",",,,0","","","330",",X","350",",X","9.4",",X","11.6",",X"
"USW00023293","2002-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.2",",X","219.7","0","82.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","4",",0","8","","","","20020806",",,0","","","","","","","20020831","+,,0","20020809",",,0","11.7",",0,06,","","","","","0.0",",,0,31,+","37.2",",0,09,","5.7","0","5.1",",0","0.0",",,,0","","","","","","","","","20.83",",0","27.13",",,,0","14.54",",,,0","0",",W","330",",X","340",",X","11.2",",X","13.0",",X"
"USW00023293","2002-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.9",",X","303.4","0","83.7",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","7",",0","4","","","","20020908",",,0","","","","","","","20020930","+,,0","20020919","+,,0","10.6",",0,08,","","","","","0.0",",,0,30,+","35.0",",0,19,+","8.5","0","2.8",",0","0.0",",,,0","","","","","","","","","21.03",",0","27.48",",,,0","14.57",",,,0","0",",W","320",",X","330",",X","10.7",",X","13.0",",X"
"USW00023293","2002-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.4",",X","327.0","0","23.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","1",",0","4","","1","","20021031",",,0","","","","","","","20021025",",,0","20021007",",,0","5.0",",0,31,","","","","","0.0",",T,0,25,","32.2",",0,07,","61.0","0","52.5",",0","0.0",",T,,0","","","","","","","","","17.40",",0","23.22",",,,0","11.58",",,,0","0","2,W","340",",X","330",",X","10.7",",X","12.5",",X"
"USW00023293","2002-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.0",",X","327.0","0","0.0",",0","3",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","7","","1","","20021128",",,0","","","","","1","","20021107",",,0","20021120",",,0","3.9",",0,28,","","","","","23.6",",,0,07,","23.9",",0,20,","189.3","0","128.3",",0","46.8",",,,0","","","","","","","","","14.06",",0","19.73",",,,0","8.38",",,,0","","","170",",X","170",",X","15.6",",X","20.6",",X"
"USW00023293","2002-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.3",",X","327.0","0","0.0",",0","15",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","16","","","","20021225",",,0","","","","","2","","20021214",",,0","20021205",",,0","2.2",",0,25,","","","","","31.5",",,0,14,","18.9",",0,05,","408.2","0","218.9",",0","162.1",",,,0","","","","","","","","","11.27",",0","15.29",",,,0","7.25",",,,0","0",",W","140",",X","150",",X","17.4",",X","21.9",",X"
"USW00023293","2003-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","1.8",",X","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","18","","3","","20030116",",,0","","","","","","","20030109",",,0","20030106",",,0","3.9",",0,16,","","","","","8.9",",,0,09,","20.0",",0,06,","582.3","0","174.1",",0","15.4",",,,0","","","","","","","","","12.72",",0","17.10",",,,0","8.34",",,,0","0",",W","210",",X","190",",X","8.0",",X","10.3",",X"
"USW00023293","2003-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.4",",X","0.0","0","0.0",",0","10",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","11","","1","","20030209",",,0","","","","","","","20030224",",,0","20030227","+,,0","0.6",",0,09,","","","","","10.2",",,0,24,","18.9",",0,27,+","783.6","0","201.3",",0","38.9",",,,0","","","","","","","","","11.14",",0","16.41",",,,0","5.88",",,,0","","","300",",X","300",",X","11.2",",X","13.9",",X"
"USW00023293","2003-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.2",",X","0.3","0","0.3",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","6","","","","20030307","+,,0","","","","","","","20030315","+,,0","20030330",",,0","4.4",",0,07,+","","","","","6.1",",,0,15,+","27.8",",0,30,","937.4","0","153.8",",0","17.3",",,,0","","","","","","","","","13.38",",0","18.78",",,,0","7.98",",,,0","0","1,W","110",",X","110",",X","16.5",",X","20.1",",X"
"USW00023293","2003-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.4",",X","0.3","0","0.0",",0","16",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","3",",0","0",",0","8","","","","20030415","+,,0","","","","","","","20030413",",,0","20030408",",,0","5.0",",0,15,+","","","","","19.1",",,0,13,","23.3",",0,08,","1106.0","0","168.6",",0","70.6",",,,0","","","","","","","","","12.71",",0","17.39",",,,0","8.03",",,,0","","","140",",X","130",",X","13.0",",X","16.1",",X"
"USW00023293","2003-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.3",",X","20.2","0","19.9",",0","4",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","17",",0","1",",0","2","","","","20030510",",,0","","","","","","","20030502",",,0","20030528",",,0","6.7",",0,10,","","","","","15.0",",,0,02,","33.3",",0,28,","1173.5","0","67.5",",0","17.1",",,,0","","","","","","","","","16.80",",0","22.58",",,,0","11.01",",,,0","","","140",",X","120",",X","11.6",",X","14.3",",X"
"USW00023293","2003-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.6",",X","75.7","0","55.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","20030623","+,,0","","","","","","","20030630","+,,0","20030626",",,0","10.6",",0,23,+","","","","","0.0",",,0,30,+","38.3",",0,26,","1188.4","0","14.9",",0","0.0",",,,0","","","","","","","","","19.69",",0","25.84",",,,0","13.54",",,,0","","","220",",X","220",",X","11.2",",X","13.9",",X"
"USW00023293","2003-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.2",",X","171.9","0","96.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","20030708","+,,0","","","","","","","20030731","+,,0","20030717",",,0","12.2",",0,08,+","","","","","0.0",",T,0,31,+","35.6",",0,17,","2.5","0","2.5",",0","0.0",",T,,0","","","","","","","","","21.36",",0","27.96",",,,0","14.75",",,,0","","","330",",X","330",",X","9.8",",X","11.2",",X"
"USW00023293","2003-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.4",",X","253.9","0","82.0",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","2","","","","20030831",",,0","","","","","","","20030826","+,,0","20030825","+,,0","12.2",",0,31,","","","","","0.0",",T,0,26,+","33.3",",0,25,+","2.5","0","0.0",",0","0.0",",T,,0","","","","","","","","","20.98",",0","26.77",",,,0","15.18",",,,0","0",",W","330",",X","10",",X","9.8",",X","13.0",",X"
"USW00023293","2003-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.8",",X","340.2","0","86.3",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","7",",0","2","","","","20030907",",,0","","","","","","","20030909",",,0","20030913","+,,0","11.7",",0,07,","","","","","0.5",",,0,09,","36.7",",0,13,+","4.6","0","2.1",",0","0.5",",,,0","","","","","","","","","21.14",",0","27.39",",,,0","14.88",",,,0","0",",W","340",",X","10",",X","10.3",",X","11.6",",X"
"USW00023293","2003-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.4",",X","371.3","0","31.1",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","3",",0","1","","","","20031031",",,0","","","","","","","20031031",",,0","20031028","+,,0","7.8",",0,31,","","","","","0.3",",,0,31,","32.8",",0,28,+","26.5","0","21.9",",0","0.3",",,,0","","","","","","","","","18.63",",0","25.28",",,,0","11.98",",,,0","0","1,W","280",",X","280",",X","10.3",",X","13.9",",X"
"USW00023293","2003-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.3",",X","371.3","0","0.0",",0","11",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","14","","1","","20031123",",,0","","","","","","","20031108",",,0","20031112",",,0","0.6",",0,23,","","","","","21.3",",,0,08,","21.7",",0,12,","215.9","0","189.4",",0","46.5",",,,0","","","","","","","","","12.02",",0","16.87",",,,0","7.16",",,,0","0",",W","300",",X","310",",X","10.3",",X","12.5",",X"
"USW00023293","2003-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.9",",X","371.3","0","0.0",",0","16",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","15","","2","","20031228","+,,0","","","","","","","20031229",",,0","20031205","+,,0","1.1",",0,28,+","","","","","19.8",",,0,29,","19.4",",0,05,+","445.5","0","229.6",",0","93.9",",,,0","","","","","","","","","10.93",",0","14.95",",,,0","6.90",",,,0","0","1,W","130",",X","130",",X","14.8",",X","17.9",",X"
"USW00023293","2004-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.3",",X","0.0","0","0.0",",0","9",",0","2",",0","0",",0","","","","","0",",0","1",",0","0",",0","1",",0","0",",0","16","","2","","20040104",",,0","","","","","","","20040101",",,0","20040108",",,0","0.0",",0,04,","","","","","24.4",",,0,01,","21.1",",0,08,","705.7","0","260.2",",0","38.4",",,,0","","","","","","","","","9.94",",0","13.79",",,,0","6.09",",,,0","0","2,W","220",",X","220",",X","12.5",",X","14.3",",X"
"USW00023293","2004-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.1",",X","0.0","0","0.0",",0","13",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","7","","","","20040208",",,0","","","","","","","20040225",",,0","20040212",",,0","1.7",",0,08,","","","","","23.6",",,0,25,","20.6",",0,12,","918.3","0","212.6",",0","74.3",",,,0","","","","","","","","","11.00",",0","15.62",",,,0","6.38",",,,0","0",",W","130",",X","120",",X","17.0",",X","21.5",",X"
"USW00023293","2004-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.6",",W","6.7","0","6.7",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","16",",0","0",",0","2","","","","20040304",",,0","","","","","","","20040325",",,0","20040316",",,0","5.0",",0,04,","","","","","6.9",",,0,25,","28.3",",0,16,","1009.4","0","91.1",",0","8.9",",,,0","","","","","","","","","15.61",",0","21.95",",,,0","9.26",",,,0","","","140",",W","340",",W","11.6",",W","13.9",",W"
"USW00023293","2004-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.3",",X","26.6","0","19.9",",0","2",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","16",",0","3",",0","4","","","","20040418","+,,0","","","","","","","20040418",",,0","20040426",",,0","6.1",",0,18,+","","","","","4.1",",,0,18,","33.3",",0,26,","1091.2","0","81.8",",0","6.9",",,,0","","","","","","","","","16.27",",0","22.51",",,,0","10.03",",,,0","0","5,W","310",",X","310",",X","12.5",",X","14.8",",X"
"USW00023293","2004-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.6",",X","39.7","0","13.1",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","1","","","","20040529","+,,0","","","","","","","20040528",",,0","20040502",",,0","9.4",",0,29,+","","","","","1.8",",,0,28,","31.1",",0,02,","1138.8","0","47.6",",0","1.8",",,,0","","","","","","","","","17.22",",0","23.08",",,,0","11.35",",,,0","","","340",",X","340",",X","11.6",",X","13.9",",X"
"USW00023293","2004-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","4.1",",X","73.5","0","33.8",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","20040608",",,0","","","","","","","20040630","+,,0","20040615",",,0","10.6",",0,08,","","","","","0.0",",,0,30,+","35.6",",0,15,","1149.1","0","10.3",",0","0.0",",,,0","","","","","","","","","19.12",",0","24.98",",,,0","13.25",",,,0","","","330",",X","340",",X","13.4",",X","16.1",",X"
"USW00023293","2004-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.8",",X","148.7","0","75.2",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","1","","","","20040715",",,0","","","","","","","20040731","+,,0","20040721",",,0","12.8",",0,15,","","","","","0.0",",,0,31,+","31.1",",0,21,","0.0","0","0.0",",0","0.0",",,,0","","","","","","","","","20.76",",0","26.68",",,,0","14.83",",,,0","","","210",",X","200",",X","11.6",",X","13.9",",X"
"USW00023293","2004-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.3",",X","242.2","0","93.5",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","1","","","","20040806","+,,0","","","","","","","20040831","+,,0","20040828",",,0","12.8",",0,06,+","","","","","0.0",",,0,31,+","36.1",",0,28,","0.0","0","0.0",",0","0.0",",,,0","","","","","","","","","21.35",",0","27.21",",,,0","15.49",",,,0","","","340",",X","360",",X","10.7",",X","12.5",",X"
"USW00023293","2004-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.0",",X","336.8","0","94.6",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","6",",0","","","","","20040920",",,0","","","","","","","20040919",",,0","20040908","+,,0","8.9",",0,20,","","","","","1.5",",,0,19,","36.1",",0,08,+","11.9","0","11.9",",0","1.5",",,,0","","","","","","","","","21.09",",0","28.21",",,,0","13.97",",,,0","0",",W","340",",X","350",",X","10.3",",X","11.6",",X"
"USW00023293","2004-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.8",",X","355.9","0","19.1",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","1",",0","10","","","","20041028",",,0","","","","","","","20041019",",,0","20041013",",,0","6.1",",0,28,","","","","","20.8",",,0,19,","32.2",",0,13,","82.8","0","70.9",",0","48.0",",,,0","","","","","","","","","16.66",",0","21.99",",,,0","11.34",",,,0","","","140",",X","150",",X","16.1",",X","19.7",",X"
"USW00023293","2004-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.5",",X","355.9","0","0.0",",0","6",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","2",",0","0",",0","9","","1","","20041130",",,0","","","","","","","20041110",",,0","20041102","+,,0","0.6",",0,30,","","","","","4.3",",,0,10,","21.7",",0,02,+","261.6","0","178.8",",0","11.3",",,,0","","","","","","","","","12.37",",0","17.34",",,,0","7.41",",,,0","","","20",",X","20",",X","12.5",",X","14.8",",X"
"USW00023293","2004-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.8",",X","355.9","0","0.0",",0","9",",0","6",",0","1",",0","","","","","0",",0","2",",0","0",",0","0",",0","0",",0","16","","4","","20041204","+,,0","","","","","","","20041227",",,0","20041221",",,0","0.0",",0,04,+","","","","","28.4",",,0,27,","19.4",",0,21,","502.2","0","240.6",",0","79.0",",,,0","","","","","","","","","10.57",",0","15.58",",,,0","5.57",",,,0","","","130",",X","130",",X","13.9",",X","17.4",",X"
"USW00023293","2005-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.1",",X","0.0","0","0.0",",0","12",",0","8",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","21","","5","","20050114",",,0","","","","","1","","20050107",",,0","20050131","+,,0","0.6",",0,14,","","","","","14.2",",,0,07,","17.2",",0,31,+","778.4","0","276.2",",0","65.3",",,,0","","","","","","","","","9.42",",0","13.79",",,,0","5.06",",,,0","0","1,W","150",",X","140",",X","13.9",",X","17.0",",X"
"USW00023293","2005-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","2.3",",X","0.0","0","0.0",",0","13",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","11","","","","20050202",",,0","","","","","","","20050215",",,0","20050201",",,0","3.3",",0,02,","","","","","32.0",",,0,15,","21.1",",0,01,","944.9","0","166.5",",0","92.4",",,,0","","","","","","","","","12.39",",0","16.75",",,,0","8.03",",,,0","","","140",",X","160",",X","11.6",",X","14.8",",X"
"USW00023293","2005-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.0",",X","2.3","0","2.3",",0","13",",0","10",",0","0",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","13","","","","20050325",",,0","","","","","","","20050322",",,0","20050311",",,0","5.0",",0,25,","","","","","15.2",",,0,22,","30.0",",0,11,","1068.9","0","124.0",",0","62.5",",,,0","","","","","","","","","14.41",",0","19.72",",,,0","9.10",",,,0","","","140",",X","140",",X","13.0",",X","16.5",",X"
"USW00023293","2005-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.5",",X","2.3","0","0.0",",0","8",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","10",",0","0",",0","5","","","","20050415","+,,0","","","","","","","20050428",",,0","20050422",",,0","5.6",",0,15,+","","","","","17.0",",,0,28,","26.1",",0,22,","1200.2","0","131.3",",0","43.0",",,,0","","","","","","","","","13.96",",0","19.54",",,,0","8.37",",,,0","","","210",",X","220",",X","13.9",",X","17.9",",X"
"USW00023293","2005-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.5",",X","13.5","0","11.2",",0","7",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","4","","","","20050510",",,0","","","","","1","","20050504",",,0","20050525","+,,0","7.2",",0,10,","","","","","9.7",",,0,04,","28.9",",0,25,+","1245.2","0","45.0",",0","26.0",",,,0","","","","","","","","","17.24",",0","22.63",",,,0","11.86",",,,0","","","200",",X","200",",X","11.6",",X","13.4",",X"
"USW00023293","2005-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.8",",X","37.1","0","23.6",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","0",",0","","","","","20050607",",,0","","","","","","","20050609",",,0","20050613",",,0","9.4",",0,07,","","","","","3.3",",,0,09,","31.7",",0,13,","1259.4","0","14.2",",0","3.8",",,,0","","","","","","","","","18.64",",0","24.33",",,,0","12.96",",,,0","","","320",",X","320",",X","11.6",",X","13.9",",X"
"USW00023293","2005-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","","","","","","","","","3.2",",X","136.4","0","99.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","20050704",",,0","","","","","","","20050721",",,0","20050723",",,0","12.2",",0,04,","","","","","0.0",",T,0,21,","35.6",",0,23,","0.0","0","0.0",",0","0.0",",T,,0","","","","","","","","","21.54",",0","28.02",",,,0","15.05",",,,0","","","350",",X","340",",X","9.8",",X","11.2",",X"
